City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Zhezkazgan,KZ,2023-01-27 04:25:28,47.8043,67.7144,-9.42,84,75,2.24
382,Kuching,MY,2023-01-27 04:25:28,1.55,110.3333,84.42,82,20,10.0
383,Remeti,RO,2023-01-27 04:25:29,47.9833,23.6333,28.99,63,95,3.56
384,Abu Kamal,SY,2023-01-27 04:25:29,34.4506,40.9171,47.86,52,2,4.65
385,Kokopo,PG,2023-01-27 04:25:29,-4.352,152.2633,84.7,63,58,5.73
386,Irtyshskiy,RU,2023-01-27 04:25:30,58.3333,68.1333,18.88,95,100,9.71
387,Waingapu,ID,2023-01-27 04:25:30,-9.6567,120.2641,86.16,69,99,14.79
388,Jardim,BR,2023-01-27 04:22:10,-21.4803,-56.1381,75.43,70,50,1.99
389,Ponta Delgada,PT,2023-01-27 04:25:31,37.7333,-25.6667,57.92,58,75,12.66
390,Dalianwan,CN,2023-01-27 04:25:31,39.0286,121.695,24.84,39,75,13.42
391,Tatvan,TR,2023-01-27 04:25:31,38.5067,42.2817,24.22,73,7,1.92
392,Tchollire,CM,2023-01-27 04:25:32,8.4022,14.1698,70.7,20,33,0.31
393,Husavik,IS,2023-01-27 04:25:32,66.0449,-17.3389,34.79,67,31,26.04
394,Juneau,US,2023-01-27 04:22:12,58.3019,-134.4197,42.22,97,100,0.0
395,Manicore,BR,2023-01-27 04:21:07,-5.8092,-61.3003,75.15,94,0,2.3
396,Sangueya,GN,2023-01-27 04:25:33,10.7,-14.3667,69.89,92,41,2.53
397,Golden,US,2023-01-27 04:25:33,39.7555,-105.2211,35.29,40,75,31.07
398,Aasiaat,GL,2023-01-27 04:25:34,68.7098,-52.8699,3.43,97,100,4.79
399,Rodrigues Alves,BR,2023-01-27 04:25:34,-7.738,-72.6509,73.6,98,100,2.77
400,Longyearbyen,SJ,2023-01-27 04:25:35,78.2186,15.6401,4.84,72,0,12.66
401,Pringsewu,ID,2023-01-27 04:25:35,-5.3582,104.9744,83.03,73,100,1.83
402,Port Macquarie,AU,2023-01-27 04:25:35,-31.4333,152.9167,80.89,87,83,9.84
403,Shenxian,CN,2023-01-27 04:25:36,36.2411,115.6672,34.84,16,0,11.45
404,Lorengau,PG,2023-01-27 04:25:36,-2.0226,147.2712,85.15,67,86,10.0
405,Cayenne,GF,2023-01-27 04:25:37,4.9333,-52.3333,69.84,100,0,2.3
406,Gigmoto,PH,2023-01-27 04:25:37,13.7796,124.39,79.21,88,96,5.32
407,Honiara,SB,2023-01-27 04:25:37,-9.4333,159.95,82.09,82,99,2.98
408,Otofuke,JP,2023-01-27 04:25:38,42.9917,143.2003,25.75,66,3,4.29
409,Port Lincoln,AU,2023-01-27 04:25:38,-34.7333,135.8667,84.43,47,47,7.9
410,Tonj,SS,2023-01-27 04:25:39,7.2737,28.6822,72.27,23,71,3.78
411,Mega,ET,2023-01-27 04:25:39,4.05,38.3,62.78,42,100,10.47
412,Kismayo,SO,2023-01-27 04:25:39,-0.3582,42.5454,77.05,78,1,18.05
413,Llanes,ES,2023-01-27 04:25:40,43.4198,-4.7549,49.89,78,100,15.73
414,Yumen,CN,2023-01-27 04:25:40,40.2833,97.2,14.76,45,38,1.19
415,Luganville,VU,2023-01-27 04:25:40,-15.5333,167.1667,85.73,70,33,8.37
416,Xifeng,CN,2023-01-27 04:25:41,42.7372,124.7222,6.78,64,14,9.19
417,Arrecife,ES,2023-01-27 04:25:41,28.963,-13.5477,60.78,55,0,9.22
418,Luderitz,NA,2023-01-27 04:25:42,-26.6481,15.1594,64.09,72,15,16.2
419,Gudur,IN,2023-01-27 04:25:42,14.1333,79.85,76.66,68,41,4.99
420,Talas,TR,2023-01-27 04:25:42,38.6908,35.5538,21.87,86,60,1.14
421,Yanam,IN,2023-01-27 04:25:43,16.7333,82.2167,79.92,55,8,3.47
422,Marsabit,KE,2023-01-27 04:25:43,2.3284,37.9899,61.79,68,78,11.39
423,Maningrida,AU,2023-01-27 04:25:44,-12.0667,134.2667,89.06,58,99,7.58
424,Eseka,CM,2023-01-27 04:25:44,3.65,10.7667,73.58,95,79,1.95
425,Vigrestad,NO,2023-01-27 04:25:44,58.5667,5.7,33.96,72,85,6.55
426,Okahandja,NA,2023-01-27 04:25:45,-21.9833,16.9167,75.24,49,84,4.14
427,Avera,US,2023-01-27 04:25:45,33.194,-82.5271,34.56,70,44,5.73
428,Kysyl-Syr,RU,2023-01-27 04:25:46,63.8986,122.7617,-41.01,98,71,4.52
429,Keetmanshoop,NA,2023-01-27 04:25:46,-26.5833,18.1333,77.2,38,78,4.09
430,Ahipara,NZ,2023-01-27 04:25:46,-35.1667,173.1667,73.38,84,65,6.06
431,Fushun,CN,2023-01-27 04:25:47,41.8558,123.9233,15.51,50,7,9.42
432,Agadez,NE,2023-01-27 04:25:47,19.75,10.25,66.58,16,5,10.47
433,Elat,IL,2023-01-27 04:25:48,29.5581,34.9482,51.64,58,0,4.61
434,Gazojak,TM,2023-01-27 04:25:48,41.1875,61.4036,29.23,52,100,5.08
435,Mehamn,NO,2023-01-27 04:25:49,71.0357,27.8492,33.75,69,75,9.22
436,Puerto Rico,AR,2023-01-27 04:21:52,-26.796,-55.024,74.23,55,23,1.32
437,Along,IN,2023-01-27 04:25:49,28.1667,94.7667,71.13,42,70,0.72
438,Sisimiut,GL,2023-01-27 04:25:49,66.9395,-53.6735,10.62,92,100,9.95
439,Port Hedland,AU,2023-01-27 04:25:50,-20.3167,118.5667,93.25,62,75,14.97
440,Mogadishu,SO,2023-01-27 04:25:50,2.0371,45.3438,75.45,82,43,17.67
441,Ranong,TH,2023-01-27 04:25:51,9.9658,98.6348,89.53,50,77,3.2
442,Sambava,MG,2023-01-27 04:25:51,-14.2667,50.1667,77.59,85,100,3.2
443,Rio Rancho,US,2023-01-27 04:25:52,35.2334,-106.6645,29.79,42,0,6.91
444,Veraval,IN,2023-01-27 04:25:52,20.9,70.3667,67.8,48,0,17.16
445,Plouzane,FR,2023-01-27 04:25:52,48.3833,-4.6167,43.12,81,20,10.36
446,Antofagasta,CL,2023-01-27 04:24:46,-23.65,-70.4,67.28,85,52,4.68
447,Pacific Grove,US,2023-01-27 04:25:53,36.6177,-121.9166,54.64,69,0,4.61
448,Granadilla De Abona,ES,2023-01-27 04:25:53,28.1188,-16.576,56.89,55,40,13.8
449,Greenfield,US,2023-01-27 04:22:14,42.9614,-88.0126,26.1,82,100,10.36
450,Kananga,CD,2023-01-27 04:25:54,-5.8958,22.4178,67.71,90,95,2.3
451,Chivor,CO,2023-01-27 04:25:54,4.8856,-73.3689,53.74,78,82,4.43
452,Linxia,CN,2023-01-27 04:25:55,35.6003,103.2064,17.37,40,0,1.07
453,Imeni Poliny Osipenko,RU,2023-01-27 04:25:55,52.4201,136.4853,-10.37,87,99,8.72
454,Hiranagar,IN,2023-01-27 04:25:56,32.45,75.2667,56.19,55,0,1.79
455,Petropavlovsk-Kamchatskiy,RU,2023-01-27 04:25:56,53.0452,158.6483,28.99,59,75,4.47
456,North Bend,US,2023-01-27 04:24:26,43.4065,-124.2243,44.92,96,0,5.75
457,Kahului,US,2023-01-27 04:25:56,20.8947,-156.47,68.85,97,100,7.0
458,Galesong,ID,2023-01-27 04:25:57,-5.3166,119.3661,80.69,83,99,10.89
459,Tautira,PF,2023-01-27 04:25:57,-17.7333,-149.15,81.03,79,34,16.91
460,Touros,BR,2023-01-27 04:25:58,-5.1989,-35.4608,77.38,80,10,6.49
461,Batagay-Alyta,RU,2023-01-27 04:25:58,67.8006,130.4114,-39.05,89,73,3.18
462,Mariental,NA,2023-01-27 04:25:58,-24.6333,17.9667,82.11,32,97,11.18
463,Marsh Harbour,BS,2023-01-27 04:25:59,26.5412,-77.0636,73.17,85,29,15.35
464,Thinadhoo,MV,2023-01-27 04:25:59,0.5333,72.9333,80.74,71,47,4.38
465,Ilulissat,GL,2023-01-27 04:21:29,69.2167,-51.1,10.42,67,20,13.8
466,Svetlyy,RU,2023-01-27 04:26:00,54.675,20.1347,33.85,98,100,5.12
467,Harindanga,IN,2023-01-27 04:26:00,22.0383,88.3214,80.33,37,41,9.86
468,Mount Gambier,AU,2023-01-27 04:26:01,-37.8333,140.7667,87.24,16,0,2.26
469,Tripoli,LY,2023-01-27 04:21:05,32.8752,13.1875,51.3,68,21,20.67
470,Chara,RU,2023-01-27 04:26:01,56.9064,118.2631,-13.2,88,100,1.3
471,Campo Gobierno,MX,2023-01-27 04:26:02,24.6536,-107.5411,62.85,59,20,0.0
472,Waipawa,NZ,2023-01-27 04:26:02,-41.4122,175.5153,60.57,92,100,5.46
473,Clyde River,CA,2023-01-27 04:26:03,70.4692,-68.5914,-18.17,76,100,6.91
474,Robertsport,LR,2023-01-27 04:26:03,6.7533,-11.3686,77.74,89,51,4.34
475,Payakumbuh,ID,2023-01-27 04:26:04,-0.2202,100.6308,73.15,89,100,3.49
476,Eyl,SO,2023-01-27 04:26:04,7.9803,49.8164,72.7,73,0,11.14
477,Pokhara,NP,2023-01-27 04:26:05,28.2333,83.9833,73.24,18,10,3.58
478,Zhaotong,CN,2023-01-27 04:26:05,27.3167,103.7167,32.85,48,92,7.02
479,Iberia,US,2023-01-27 04:26:05,29.9502,-91.7507,44.67,75,0,3.44
480,Vigeland,NO,2023-01-27 04:26:06,58.0844,7.305,35.94,76,8,4.03
481,Adrar,MR,2023-01-27 04:26:07,20.5022,-10.0711,55.38,22,22,10.42
482,Ouahigouya,BF,2023-01-27 04:26:07,13.5828,-2.4216,72.95,16,85,10.56
483,La Rioja,ES,2023-01-27 04:26:07,42.25,-2.5,31.78,98,100,8.46
484,Karasjok,NO,2023-01-27 04:26:08,69.4719,25.5112,25.23,94,100,22.48
485,Lapua,FI,2023-01-27 04:23:12,62.9693,23.0088,20.1,97,14,3.27
486,Vanimo,PG,2023-01-27 04:26:08,-2.6741,141.3028,84.96,67,83,6.33
487,Harper,LR,2023-01-27 04:26:09,4.375,-7.7169,78.44,88,19,7.49
488,Chiang Kham,TH,2023-01-27 04:26:09,19.5233,100.3,78.21,39,0,2.04
489,Faya,SA,2023-01-27 04:26:10,18.3851,42.4509,48.72,79,10,2.57
490,Puerto Escondido,MX,2023-01-27 04:26:10,15.85,-97.0667,76.03,83,0,0.0
491,Vila Velha,BR,2023-01-27 04:26:11,-20.3297,-40.2925,75.15,95,75,3.44
492,Inirida,CO,2023-01-27 04:26:11,3.8653,-67.9239,72.7,75,87,2.37
493,Glasgow,GB,2023-01-27 04:25:08,55.8652,-4.2576,33.98,93,75,2.3
494,Aswan,EG,2023-01-27 04:26:12,24.0934,32.907,59.32,70,6,5.3
495,Sochi,RU,2023-01-27 04:21:46,43.6,39.7303,35.69,54,0,5.73
496,Mananjary,MG,2023-01-27 04:26:13,-21.2167,48.3333,76.06,92,95,2.89
497,Port Hardy,CA,2023-01-27 04:25:32,50.6996,-127.4199,48.38,93,100,5.75
498,Quebo,GW,2023-01-27 04:26:13,11.3333,-14.9333,68.22,75,44,1.07
499,Cabo San Lucas,MX,2023-01-27 04:26:14,22.8909,-109.9124,68.5,69,96,5.39
500,Kandry,RU,2023-01-27 04:26:14,54.5667,54.1167,18.99,80,97,12.1
501,Jining,CN,2023-01-27 04:26:14,35.405,116.5814,33.85,23,0,11.5
502,Tumut,AU,2023-01-27 04:26:15,-35.3,148.2167,93.87,20,0,6.11
503,Pleasanton,US,2023-01-27 04:23:13,37.6624,-121.8747,56.98,65,0,0.0
504,Iquitos,PE,2023-01-27 04:26:16,-3.7481,-73.2472,77.04,88,75,0.0
505,Heide,DE,2023-01-27 04:26:16,54.2,9.1,38.1,92,98,10.45
506,Berlevag,NO,2023-01-27 04:26:17,70.8578,29.0864,33.8,80,75,13.8
507,Ust-Nera,RU,2023-01-27 04:26:17,64.5667,143.2,-23.28,100,99,6.04
508,Angoche,MZ,2023-01-27 04:26:17,-16.2325,39.9086,76.01,86,89,12.08
509,Vestmanna,FO,2023-01-27 04:26:18,62.1564,-7.1664,43.72,100,100,12.66
510,Sovetskiy,RU,2023-01-27 04:26:18,61.3614,63.5842,17.49,91,9,7.85
511,Moron,AR,2023-01-27 04:26:19,-34.6534,-58.6198,81.97,75,0,8.97
512,Jijiga,ET,2023-01-27 04:26:19,9.35,42.8,58.51,43,16,1.86
513,Sampit,ID,2023-01-27 04:26:20,-2.5333,112.95,84.69,67,100,5.1
514,Nishihara,JP,2023-01-27 04:26:20,26.1842,127.7558,58.68,67,100,32.21
515,Gat,IL,2023-01-27 04:23:04,31.61,34.7642,58.41,17,0,7.05
516,Pyaozerskiy,RU,2023-01-27 04:26:21,65.8333,31.1667,16.23,84,31,8.28
517,Brownsville,US,2023-01-27 04:25:59,25.9018,-97.4975,57.15,71,100,5.75
518,Gataivai,WS,2023-01-27 04:26:22,-13.7736,-172.388,85.82,77,8,14.5
519,Sai Buri,TH,2023-01-27 04:26:22,6.7013,101.6168,78.51,88,100,5.82
520,Singapore,SG,2023-01-27 04:25:35,1.2897,103.8501,89.11,71,40,6.91
521,Ciudad Dario,NI,2023-01-27 04:26:23,12.7314,-86.124,71.87,76,81,10.76
522,Manta,EC,2023-01-27 04:26:23,-0.95,-80.7333,78.58,83,75,5.75
523,Cam Ranh,VN,2023-01-27 04:26:23,11.9214,109.1591,78.76,69,75,16.11
524,Shebalino,RU,2023-01-27 04:26:24,51.2917,85.6772,22.24,82,84,6.17
525,Guerrero Negro,MX,2023-01-27 04:26:24,27.9769,-114.0611,57.92,31,92,8.66
526,Kourou,GF,2023-01-27 04:26:25,5.1552,-52.6478,69.85,85,53,5.73
527,Biltine,TD,2023-01-27 04:26:25,14.5333,20.9167,71.4,15,33,8.63
528,Saint-Pierre,RE,2023-01-27 04:26:26,-21.3393,55.4781,82.9,74,75,1.14
529,Jumla,NP,2023-01-27 04:26:26,29.2747,82.1838,50.38,19,0,2.46
530,Gaffney,US,2023-01-27 04:26:27,35.0718,-81.6498,36.61,63,9,3.22
531,Muisne,EC,2023-01-27 04:26:27,0.6,-80.0333,76.78,85,100,4.18
532,Alta Floresta,BR,2023-01-27 04:25:51,-9.8756,-56.0861,70.7,98,100,1.57
533,Houma,US,2023-01-27 04:26:28,29.5958,-90.7195,45.0,73,0,0.0
534,Ahuimanu,US,2023-01-27 04:26:28,21.4447,-157.8378,74.91,69,20,9.22
535,Plettenberg Bay,ZA,2023-01-27 04:26:29,-34.0527,23.3716,64.67,77,3,3.02
536,Paamiut,GL,2023-01-27 04:26:29,61.994,-49.6678,11.05,70,96,17.36
537,Makakilo City,US,2023-01-27 04:26:29,21.3469,-158.0858,73.72,62,0,13.8
538,Ronneby,SE,2023-01-27 04:26:30,56.21,15.276,27.1,93,6,4.61
539,Orange Cove,US,2023-01-27 04:26:30,36.6244,-119.3137,53.6,91,0,3.44
540,Zhuhai,CN,2023-01-27 04:26:31,22.2769,113.5678,62.31,54,40,24.16
541,Klyuchi,RU,2023-01-27 04:26:31,52.2667,79.1667,11.73,78,4,17.22
542,Hvide Sande,DK,2023-01-27 04:26:31,56.0045,8.1294,29.08,75,2,13.38
543,Kidal,ML,2023-01-27 04:21:38,18.4411,1.4078,65.61,14,88,12.17
544,Payo,ID,2023-01-27 04:26:32,-3.7508,103.6372,85.37,61,98,4.03
545,Wattegama,LK,2023-01-27 04:26:33,6.7989,81.4808,75.34,77,100,4.92
546,Vostok,RU,2023-01-27 04:26:33,46.4856,135.8833,-6.18,78,100,4.81
547,Chipata,ZM,2023-01-27 04:26:33,-13.6333,32.65,63.45,96,98,0.74
548,Hobyo,SO,2023-01-27 04:26:34,5.3505,48.5268,76.24,68,18,17.36
549,Maniitsoq,GL,2023-01-27 04:26:34,65.4167,-52.9,14.22,89,100,16.75
550,Black River,JM,2023-01-27 04:26:34,18.0264,-77.8487,72.21,86,78,5.53
551,Santa Isabel Do Rio Negro,BR,2023-01-27 04:26:35,-0.4139,-65.0192,73.94,74,65,1.1
552,Bayir,TR,2023-01-27 04:26:35,37.2687,28.2167,59.52,74,92,26.37
553,Abalak,RU,2023-01-27 04:26:36,58.1286,68.5944,19.08,95,100,9.1
554,Grand-Santi,GF,2023-01-27 04:26:36,4.25,-54.3833,69.6,98,81,2.06
555,Sao Felix Do Xingu,BR,2023-01-27 04:26:37,-6.6447,-51.995,71.28,99,100,1.68
556,Puerto Quijarro,BO,2023-01-27 04:26:37,-17.7833,-57.7667,73.36,95,100,1.88
557,Semey,KZ,2023-01-27 04:26:38,50.4111,80.2275,7.02,66,0,8.95
558,Muscatine,US,2023-01-27 04:26:38,41.4667,-91.1335,14.76,72,0,8.05
559,Basco,PH,2023-01-27 04:26:38,20.4487,121.9702,73.06,72,97,23.49
560,Racine,US,2023-01-27 04:25:15,42.7495,-88.0751,26.13,86,100,9.22
561,Kangaatsiaq,GL,2023-01-27 04:26:39,68.3065,-53.4641,6.37,93,100,9.73
562,Salto,UY,2023-01-27 04:23:26,-31.3833,-57.9667,79.88,77,10,4.0
563,Shelburne,CA,2023-01-27 04:26:40,44.0787,-80.2041,23.79,96,100,2.95
564,Progreso,MX,2023-01-27 04:26:40,21.2833,-89.6667,72.1,81,100,15.03
565,Beisfjord,NO,2023-01-27 04:26:41,68.3751,17.5988,33.91,92,100,9.46
566,Nova Ushytsya,UA,2023-01-27 04:26:41,48.8372,27.2743,27.23,87,79,6.89
567,Atbasar,KZ,2023-01-27 04:26:41,51.8,68.3333,7.02,88,6,16.28
568,Minden,DE,2023-01-27 04:26:42,52.2833,8.9167,37.89,98,100,4.61
569,Edea,CM,2023-01-27 04:26:42,3.8,10.1333,75.56,94,49,1.79
570,Ambulu,ID,2023-01-27 04:26:42,-8.345,113.6058,83.77,72,100,6.46
571,Storforshei,NO,2023-01-27 04:26:43,66.4043,14.5233,33.66,100,100,1.14
572,Port Keats,AU,2023-01-27 04:26:43,-14.25,129.55,86.85,68,58,5.77
